"scenario","model_label","quantity","region","year","q025","q10","q25","q50","q75","q90","q975","n_runs"
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1985,2.52306,2.55848,2.611,2.7923,2.9488,3.18294,3.36376,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1985,6.06472,6.2276,8.391,10.4008,13.4487,15.9847,16.91992,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1986,6.34314,6.67332,6.8655,7.4251,9.2515,9.36612,9.59708,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1986,10.01642,10.08992,11.0485,15.448,16.8119,19.3354,23.3768,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1986,19.3545,19.9929,21.5043,22.8174,24.0353,25.35188,25.64992,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1986,2.13722,2.1775,2.2162,2.5945,2.8287,3.03412,3.10452,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1986,8.19528,8.8168,10.5416,11.4982,12.9704,14.8716,16.03084,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1987,15.63012,19.83836,21.5581,24.4022,26.0758,27.17928,27.39212,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1987,8.071748,11.286726,13.23391,17.085,20.93072,25.18746,29.53642,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1987,42.4772,43.54436,44.396,45.752,47.4395,53.1056,58.9025,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1987,4.7668,5.9374,8.3639,12.1932,15.3609,17.60196,19.9891,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1987,1.85144,2.02008,4.1723,5.3143,7.0366,9.10852,10.32948,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1988,16.92708,17.37906,17.8736,20.3985,23.7758,24.3011,24.56636,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1988,5.57522,10.95764,13.3181,16.1629,18.8288,21.5167,24.76822,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1988,22.3098,23.7386,26.522,29.2704,30.7561,31.59996,32.82348,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1988,5.07356,5.18198,5.3639,5.7562,6.7503,7.50652,8.56558,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1988,11.43044,16.23564,17.2051,22.6953,24.3554,29.63708,31.47768,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1989,6.79388,7.20584,7.7888,9.6162,10.5631,12.40764,13.8134,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1989,12.9944,13.5651,14.0182,15.3565,17.3289,18.68606,20.37958,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1989,4.5442,4.80826,5.0638,5.6524,5.7479,32.9228,34.45986,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1989,3.53732,3.62092,3.7773,3.91,4.1768,6.75632,6.81126,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1989,12.27338,14.45434,41.3103,42.1937,43.2211,43.87812,45.48898,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1990,12.9004,14.25694,14.5394,15.3556,16.4521,19.25028,19.58822,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1990,8.08228,8.24692,8.5767,9.6858,10.7362,11.7856,13.37508,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1990,16.07864,16.85082,17.911,23.962,27.374,33.89846,33.99626,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1990,3.26704,3.57648,4.3445,4.9165,6.0059,6.59476,6.85238,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1990,12.4784,14.39632,20.2558,22.508,24.2727,25.75462,27.32194,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1991,3.85942,4.1653,4.2567,5.003,5.7468,5.79098,5.93256,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1991,6.01786,6.153008,6.7034,8.9251,11.5129,12.724946,13.773604,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1991,19.35496,23.51874,23.9139,26.5163,28.0482,31.7012,32.89538,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1991,2.83926,4.234,4.6675,5.2006,5.8893,6.55616,6.92588,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1991,5.24196,9.2853,34.7087,44.5076,52.4551,60.6592,68.4144,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1992,12.3246,15.4102,15.931,19.765,20.89,22.7208,24.1426,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1992,10.05354,10.87486,11.9952,14.8096,16.9673,21.17568,25.7354,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1992,13.8608,16.4633,17.99,19.8569,23.558,51.0508,52.7994,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1992,8.7538,9.09844,9.6792,10.367,13.5216,14.72912,16.32078,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1992,8.6422,11.443,15.0051,17.028,25.118,30.5084,47.77944,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1993,5.03254,5.14356,5.2384,5.4195,5.8777,6.71632,6.98822,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1993,7.19842,7.52618,7.8651,9.99,10.673,11.8564,12.97514,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1993,9.911,9.9924,10.289,11.138,12.632,17.4976,19.44,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1993,6.72134,9.20554,14.2328,18.5535,20.1379,21.62678,22.80244,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1993,3.35736,3.43078,6.9938,9.8923,26.093,28.9041,29.61114,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1994,7.44172,8.79666,9.4687,10.7287,11.974,12.8463,14.62016,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1994,5.47986,5.5271,5.6955,7.099,8.2586,8.9746,9.44882,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1994,3.87466,4.02656,4.2441,4.4042,4.7574,33.55906,34.79798,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1994,28.60744,28.85078,29.7719,33.6384,38.5562,42.7518,44.35124,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1994,24.70132,26.18124,46.357,47.9241,52.5418,55.60316,62.30276,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1995,10.78402,11.99698,12.198,14.0096,14.8602,16.07622,16.18058,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1995,10.48924,12.74134,13.2993,15.0323,20.1355,24.65478,28.27006,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1995,5.53506,5.58842,5.8044,6.7062,7.5492,8.76946,9.14426,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1995,2.14474,2.17906,2.4772,2.8103,6.3183,19.16808,23.81602,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1995,3.1769,3.37352,3.4783,4.2382,4.7846,8.11366000000001,21.3544,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1996,10.39492,12.9868,13.595,16.767,17.516,18.717,19.4956,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1996,16.4026,16.60528,17.719,19.914,22.339,23.953,25.9044,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1996,34.559,35.489,39.964,41.558,45.427,48.3208,52.0412,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1996,20.20804,23.01492,26.527,32.6371,34.955,37.0934,37.63156,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1996,5.48786,5.98898,8.6332,9.5841,9.805,10.84256,12.5114,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1997,5.63326,6.03072,6.151,7.0315,7.8486,8.29974,8.78246,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1997,10.7036,13.086,13.609,15.057,18.887,21.6702,24.1894,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1997,14.2744,14.666,16.18,17.582,18.934,23.8566,24.9228,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1997,3.78042,3.85354,4.0116,4.7632,10.2767,29.74684,47.3579,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1997,1.06582,1.30782,3.139,3.3302,3.7314,4.64456,4.91058,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1998,8.49668,9.24188,9.5524,9.74,9.975,12.0448,12.2822,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1998,13.9664,14.3628,14.732,16.863,17.873,20.5234,21.8238,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1998,20.9884,24.2546,26.22,27.932,31.113,35.1256,39.0276,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1998,5.7776,16.59336,35.714,36.8653,38.8939,41.92492,42.63114,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1998,10.47564,11.42044,20.423,21.802,23.591,31.0984,36.473,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",1999,7.3727,10.75662,12.4439,14.1432,18.4443,21.90754,24.84142,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",1999,8.1468,8.38736,8.7625,11.5543,13.3371,14.6142,15.76208,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",1999,30.0764,47.896,48.953,53.303,72.684,83.9776,90.3536,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",1999,2.00328,2.63038,2.6613,2.8184,3.6661,5.14664,6.02478,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",1999,1.85722,1.90892,2.5201,2.7726,3.4332,4.31648,5.27782,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2000,14.58072,15.6242,17.2042,17.6324,18.349,22.749,22.8956,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2000,11.45066,13.23334,14.7114,19.268,20.0979,22.64238,25.84458,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2000,41.4838,43.718,46.791,57.932,58.628,61.627,63.783,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2000,3.32296,3.37994,3.9475,4.0482,4.2882,4.3629,4.53618,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2000,11.8764,12.6888,20.136,22.076,28.1628,29.82476,30.73494,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2001,4.48396,4.64808,4.87,5.4555,6.3637,6.94112,8.09672,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2001,10.2373,16.14358,17.2201,18.47,24.6641,28.3372,31.8566,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2001,6.856,6.89458,6.9357,7.3595,8.856,32.3288,35.1842,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2001,2.33284,3.28474,3.58,4.0523,7.9428,10.50242,12.50736,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2001,7.96888,8.63218,21.0159,22.5766,27.2794,30.7896,33.9504,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2002,17.77556,19.76176,20.1092,21.8901,23.5033,25.25744,25.44312,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2002,15.002,15.28678,15.9058,16.749,17.3757,19.70876,20.92822,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2002,7.8138,8.41132,8.5804,8.6968,9.2428,17.95738,21.22932,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2002,15.00678,16.99396,18.6299,19.9224,20.3158,20.56416,21.06546,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2002,12.99196,14.00688,29.586,30.31,33.551,35.8696,37.085,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2003,2.8781,3.56078,3.8982,4.5756,5.3719,6.5765,7.43602,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2003,9.80692,25.40566,26.5255,27.8966,35.4986,40.05634,44.5812,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2003,7.8268,7.9362,8.184,10.08,12.597,31.7764,37.23,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2003,9.549,13.492,15.899,18.48,25.529,31.157,34.9952,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2003,0.9124,1.11146,6.0668,7.0373,9.9352,10.76454,11.01826,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2004,16.8034,18.8042,19.187,21.156,23.01,24.035,24.4494,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2004,8.59952,8.68068,8.9416,9.6079,9.9484,11.70164,23.60038,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2004,9.597,9.9754,10.592,11.265,12.529,47.919,52.5362,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2004,9.695,10.2786,16.537,19.81,20.793,21.3696,21.6346,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2004,18.0721,18.77534,49.012,51.394,60.249,68.2188,75.8736,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2005,1.8488,3.44046,4.6239,5.9488,10.0334,12.92012,14.3398,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2005,16.7116,18.3146,18.622,19.366,23.691,26.5278,29.6304,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2005,6.0918,6.1324,6.218,6.52,7.536,35.1796,37.9528,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2005,7.1714,7.74868,8.1398,9.619,11.033,12.479,13.1598,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2005,7.05074,8.72478,29.548,30.668,31.633,33.4944,34.8914,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2006,10.01108,10.22588,11.2418,12.0251,12.6943,16.3916,16.69956,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2006,17.0756,17.4156,17.659,18.641,19.665,20.776,22.2848,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2006,5.60454,5.66828,5.8296,5.9886,6.4837,24.75916,25.88252,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2006,18.09238,19.03976,27.4622,28.01,31.9479,33.40602,33.68624,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2006,4.6776,5.16468,14.387,14.732,16.683,19.1474,22.034,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2007,9.84996,10.40576,10.6135,11.5041,12.772,14.23664,14.3212,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2007,8.92572,9.31468,10.0665,11.3605,13.4818,14.78118,15.56524,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2007,42.7618,43.9108,47.6441,49.1048,54.8129,57.46468,59.0637,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2007,0.74198,0.74768,0.8204,0.8391,0.9822,1.04806,1.06998,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2007,9.3436,9.7268,15.61,17.535,21.718,23.5058,25.7102,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2008,2.7656,3.7837,4.7056,6.1956,7.6942,9.48932,10.72056,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2008,20.0894,21.8262,22.315,25.219,27.873,31.0576,34.4294,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2008,29.894,30.3894,30.674,35.734,39.066,49.4514,50.4524,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2008,3.3146,3.60426,3.9894,4.657,4.8867,5.3182,5.57772,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2008,3.44608,3.86164,19.84,20.621,22.064,24.8224,25.7654,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2009,14.5364,15.7806,15.986,16.5,17.188,20.3304,20.5832,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2009,6.06816,6.15442,6.3654,7.385,8.9725,9.784,10.9864,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2009,26.7248,27.9658,28.391,31.32,35.217,36.0688,38.1334,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2009,16.97694,17.7554,18.8275,19.501,22.425,22.9914,23.2684,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2009,10.05116,10.8686,20.142,20.565,22.297,23.7502,24.5362,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2010,5.62642,6.78656,7.0333,8.3333,8.7153,9.46172,9.8983,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2010,4.69116,5.70688,6.0426,7.8238,8.71,9.74192,10.46106,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2010,25.5344,26.1302,29.008,29.783,32.756,34.806,35.0174,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2010,18.70602,20.57568,20.8686,21.8439,22.8184,23.75446,24.40308,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2010,2.7396,2.83972,3.2674,3.7427,5.0257,6.77392,9.1662,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2011,5.1704,5.9328,6.244,7.527,8.366,9.7582,10.7276,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2011,6.97556,8.505,9.25,11.096,11.858,13.3198,14.8162,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2011,33.2362,33.6574,34.496,36.331,41.129,47.1296,47.554,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2011,1.13742,1.1436,1.1973,1.2358,1.337,1.39852,1.41248,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2011,7.3292,7.7592,20.7064,23.0057,27.198,29.251,30.6912,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2012,20.7598,23.4778,23.949,26.815,29.373,29.9424,30.1038,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2012,9.465,11.5868,12.187,15.632,17.478,19.5998,22.7062,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2012,37.2984,37.5936,37.987,38.433,38.935,44.8012,45.5504,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2012,10.7176,10.81342,12.3059,12.8721,14.6361,15.52792,15.6292,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2012,11.6412,12.5396,19.619,22.481,28.797,34.1402,38.372,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2013,9.4556,10.946,11.145,12.743,13.678,14.087,14.3172,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2013,7.733,9.35382,10.0049,13.607,15.557,16.7702,18.3368,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2013,47.6118,51.817,55.251,56.104,63.7,69.124,71.692,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2013,14.30132,14.3714,14.7499,15.1119,16.5281,17.4971,18.2884,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2013,8.05836,8.69764,9.6264,9.8574,10.3586,10.92314,11.9221,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2014,5.55928,6.5108,7.459,8.638,9.742,10.9716,11.641,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2014,11.3982,12.6792,13.146,15.623,16.217,17.6042,18.9468,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2014,28.4878,29.1848,31.952,32.231,36.918,40.6738,41.8642,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2014,6.11584,6.27872,6.4014,6.9045,7.2906,7.67736,7.79714,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2014,1.67672,1.77342,1.7926,1.9962,2.0944,2.24836,2.4314,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2015,11.2918,13.6104,14.011,16.12,17.81,18.1478,18.4906,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2015,8.9878,10.7982,11.541,14.849,16.352,17.9734,20.1902,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2015,40.444,40.811,49.221,49.801,56.53,61.012,62.032,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2015,4.49416,4.64768,4.7327,5.0338,5.2246,5.4789,5.53798,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2015,1.52106,2.0914,2.1697,2.662,2.8193,3.115,3.53668,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2016,20.0894,22.6316,22.986,25.006,27.949,28.3964,28.496,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2016,14.2354,17.125,18.102,20.127,23.392,26.5036,29.9,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2016,27.492,27.6778,29.756,30.235,30.946,31.9066,32.8972,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2016,6.64002,7.1708,7.428,7.6134,8.7174,9.96134,10.8779,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2016,2.32302,2.57386,3.2535,3.8236,4.4964,5.12554,5.43954,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2017,13.34,14.144,14.808,16.015,17.611,18.1802,18.491,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2017,10.1343,11.79636,12.4644,16.0687,17.074,18.6502,20.7978,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2017,37.8202,37.9652,42.169,43.101,46.231,49.7392,51.0764,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2017,9.7584,10.21184,10.3929,10.6642,12.2595,13.43736,13.90704,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2017,3.6322,5.53958,5.8166,7.0149,9.6162,11.18326,12.24952,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2018,10.3414,11.3276,11.953,13.329,13.763,14.9562,15.3316,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2018,5.40412,6.45124,6.6456,8.325,9.897,11.1876,11.62,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2018,26.8312,28.2952,32.095,35.371,43.116,49.1932,53.2964,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2018,8.39216,8.64806,8.727,9.0514,10.3174,11.41,11.826,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2018,4.14918,4.33162,4.5216,5.0591,5.2729,6.1034,6.41926,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2019,6.02076,7.44112,8.268,9.665,10.796,11.7432,12.0242,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2019,3.1587,3.8552,3.9859,5.3368,6.55,7.38932,7.73954,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2019,14.284,15.2656,17.569,19.61,21.608,21.9348,22.6812,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2019,13.31742,13.55644,13.8551,15.7932,16.7299,17.3612,17.48936,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2019,10.31282,11.25326,23.6127,24.795,29.715,33.3416,36.5668,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2020,9.1372,9.4596,9.959,10.713,11.574,13.5352,13.7806,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2020,21.0274,24.0506,24.89,25.574,30.603,33.624,36.4832,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2020,9.38836,9.87736,10.288,10.676,11.213,39.9988,40.4496,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2020,16.19112,16.46244,17.7544,18.4823,20.2813,21.77864,23.00214,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2020,2.70796,2.85974,16.601,17.182,19.956,21.832,22.3986,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2021,4.54574,4.74422,5.185,6.069,6.615,7.1082,7.412,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2021,15.22138,17.71564,18.6365,19.6721,24.2163,27.5254,30.094,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2021,24.10148,27.8355,28.5231,29.3157,35.0935,39.90982,40.49064,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2021,3.10098,3.14026,3.9503,4.0929,5.9628,6.44384,6.70062,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2021,4.99456,5.43546,15.385,16.14,16.95,18.6286,19.6624,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2022,3.84532,4.78832,5.191,6.2662,7.3662,8.6534,9.89134,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2022,16.2594,17.7386,18.231,20.001,21.677,23.6824,25.35,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2022,20.1876,20.4128,22.008,22.575,23.325,25.001,25.5568,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2022,5.47122,5.74976,6.0112,6.1903,6.8607,7.29998,7.38982,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2022,5.60336,5.94942,6.867,7.271,8.086,8.7292,8.876,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2023,7.3545,8.43506,8.5535,10.1171,10.5976,11.4717,12.09062,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2023,19.71336,22.19158,22.7375,25.5548,29.1438,33.1772,36.7368,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2023,23.2344,27.3538,28.098,28.594,31.237,34.9398,37.2938,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2023,14.7996,16.6274,16.784,17.417,19.825,20.8758,21.0446,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2023,3.3892,3.58134,5.261,5.8338,8.8301,11.6707,16.98714,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 1",2024,24.4924,29.049,30.124,39.483,41.546,45.7928,47.5958,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 2",2024,7.832,8.8046,9.0782,11.0854,13.336,14.3826,17.2258,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 3",2024,10.3849,11.21864,11.9507,13.0151,14.2515,14.42458,14.45324,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 4",2024,4.21084,4.2637,4.7468,4.9272,5.168,5.3643,5.72656,25
"Diagnostic model","Diagnostic model","Regional recruitment","Region 5",2024,6.0014,6.602,9.5644,11.0545,13.3404,13.73828,15.07392,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 1",1952,0.460816647319798,0.469543742558074,0.482556797297605,0.53737797202455,0.561992567635605,0.579944499801334,0.604658207482613,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 2",1952,-0.250609242512899,-0.198465228247886,0.103133652594208,0.146934492064508,0.17576201169128,0.186620868563133,0.214801340657896,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 3",1952,-1.25138444661551,-1.23764622679758,-1.22358609314432,-1.18703810702775,-1.15627798662038,-0.739470647785337,-0.716861695610045,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 4",1952,-0.608744620154854,-0.567210779028235,-0.474382110352526,-0.41529724848408,-0.395561753540073,-0.38127625109889,-0.350563462305531,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 5",1952,0.143811162848753,0.237651929360272,0.288157653808295,0.338496496513553,0.382489302912269,0.402590993996372,0.451749881610966,25
