"year","region","quantity","value","scenario","model_label","run","seed","is_reference","is_base_fit_reference","display_label"
1961,"Region 3","Regional depletion",0.881026289568483,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1961,"Region 4","Regional depletion",0.834341560652833,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1961,"Region 5","Regional depletion",0.912025033527045,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1962,"Region 1","Regional depletion",0.741359475271115,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1962,"Region 2","Regional depletion",0.89826091819046,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1962,"Region 3","Regional depletion",0.87022771099987,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1962,"Region 4","Regional depletion",0.818269407880754,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1962,"Region 5","Regional depletion",0.898944354504221,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1963,"Region 1","Regional depletion",0.731982331282705,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1963,"Region 2","Regional depletion",0.883419470647054,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1963,"Region 3","Regional depletion",0.862424542101902,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1963,"Region 4","Regional depletion",0.803327834755791,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1963,"Region 5","Regional depletion",0.890880395251493,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1964,"Region 1","Regional depletion",0.72589297798777,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1964,"Region 2","Regional depletion",0.867851889748673,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1964,"Region 3","Regional depletion",0.846038879933385,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1964,"Region 4","Regional depletion",0.775897048587972,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1964,"Region 5","Regional depletion",0.878398694214166,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1965,"Region 1","Regional depletion",0.744678004968469,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1965,"Region 2","Regional depletion",0.861449321798569,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1965,"Region 3","Regional depletion",0.839366866922344,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1965,"Region 4","Regional depletion",0.783926572643833,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1965,"Region 5","Regional depletion",0.869484523738251,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1966,"Region 1","Regional depletion",0.763502996342128,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1966,"Region 2","Regional depletion",0.858433570256971,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1966,"Region 3","Regional depletion",0.829870544989612,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1966,"Region 4","Regional depletion",0.796093553772735,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1966,"Region 5","Regional depletion",0.858548319943253,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1967,"Region 1","Regional depletion",0.759256861288498,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1967,"Region 2","Regional depletion",0.846794338051624,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1967,"Region 3","Regional depletion",0.822953652416797,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1967,"Region 4","Regional depletion",0.804442298406567,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1967,"Region 5","Regional depletion",0.84651549557041,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1968,"Region 1","Regional depletion",0.756299856600347,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1968,"Region 2","Regional depletion",0.828427669154755,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1968,"Region 3","Regional depletion",0.823045470220208,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1968,"Region 4","Regional depletion",0.810248089287881,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1968,"Region 5","Regional depletion",0.843526648118221,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1969,"Region 1","Regional depletion",0.769988835451735,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1969,"Region 2","Regional depletion",0.810717427817324,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1969,"Region 3","Regional depletion",0.821073533974558,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1969,"Region 4","Regional depletion",0.822275875030722,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1969,"Region 5","Regional depletion",0.848397630108396,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1970,"Region 1","Regional depletion",0.759544721276214,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1970,"Region 2","Regional depletion",0.806181117279781,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1970,"Region 3","Regional depletion",0.82216471961135,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1970,"Region 4","Regional depletion",0.821435356354762,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1970,"Region 5","Regional depletion",0.84656741108354,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1971,"Region 1","Regional depletion",0.74561445361579,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1971,"Region 2","Regional depletion",0.810434213754191,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1971,"Region 3","Regional depletion",0.82768783251043,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1971,"Region 4","Regional depletion",0.820043295178222,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1971,"Region 5","Regional depletion",0.842923251549812,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1972,"Region 1","Regional depletion",0.734415968874228,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1972,"Region 2","Regional depletion",0.808446034918127,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1972,"Region 3","Regional depletion",0.814550957882692,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1972,"Region 4","Regional depletion",0.815922605840064,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1972,"Region 5","Regional depletion",0.849303932527182,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1973,"Region 1","Regional depletion",0.702520144986824,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1973,"Region 2","Regional depletion",0.791582467107654,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1973,"Region 3","Regional depletion",0.79757190238107,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1973,"Region 4","Regional depletion",0.793341837136423,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1973,"Region 5","Regional depletion",0.837027401714961,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1974,"Region 1","Regional depletion",0.693144835306067,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1974,"Region 2","Regional depletion",0.758947798060548,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1974,"Region 3","Regional depletion",0.792043860767563,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1974,"Region 4","Regional depletion",0.787538321886721,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1974,"Region 5","Regional depletion",0.819715776853093,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1975,"Region 1","Regional depletion",0.674385193000572,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1975,"Region 2","Regional depletion",0.723902260300998,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1975,"Region 3","Regional depletion",0.774296691353032,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1975,"Region 4","Regional depletion",0.781261658169157,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1975,"Region 5","Regional depletion",0.828441399059112,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1976,"Region 1","Regional depletion",0.639938832640679,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1976,"Region 2","Regional depletion",0.688186279447954,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1976,"Region 3","Regional depletion",0.763525501661794,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1976,"Region 4","Regional depletion",0.728457011212901,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1976,"Region 5","Regional depletion",0.826373773565951,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1977,"Region 1","Regional depletion",0.635780233830418,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1977,"Region 2","Regional depletion",0.666609584153894,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1977,"Region 3","Regional depletion",0.736811679765814,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1977,"Region 4","Regional depletion",0.695019177593435,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1977,"Region 5","Regional depletion",0.809048591808714,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1978,"Region 1","Regional depletion",0.631129032258064,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1978,"Region 2","Regional depletion",0.655739776221027,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1978,"Region 3","Regional depletion",0.72201173235131,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1978,"Region 4","Regional depletion",0.699182192280312,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1978,"Region 5","Regional depletion",0.796897816140442,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1979,"Region 1","Regional depletion",0.616473041406017,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1979,"Region 2","Regional depletion",0.632125500186921,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1979,"Region 3","Regional depletion",0.709714138190011,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1979,"Region 4","Regional depletion",0.689742916185072,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1979,"Region 5","Regional depletion",0.781858671271119,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1980,"Region 1","Regional depletion",0.610074733299104,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1980,"Region 2","Regional depletion",0.610331007034951,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1980,"Region 3","Regional depletion",0.676641006052771,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1980,"Region 4","Regional depletion",0.64718661215439,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1980,"Region 5","Regional depletion",0.761472352845792,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1981,"Region 1","Regional depletion",0.591011697106505,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1981,"Region 2","Regional depletion",0.585421576714589,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1981,"Region 3","Regional depletion",0.654090909090909,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1981,"Region 4","Regional depletion",0.63887480993411,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1981,"Region 5","Regional depletion",0.729986431478969,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1982,"Region 1","Regional depletion",0.578720372037204,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1982,"Region 2","Regional depletion",0.566641931793587,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1982,"Region 3","Regional depletion",0.641916963345535,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1982,"Region 4","Regional depletion",0.640469858156028,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1982,"Region 5","Regional depletion",0.716603682002566,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1983,"Region 1","Regional depletion",0.586044164037855,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1983,"Region 2","Regional depletion",0.552308863986074,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1983,"Region 3","Regional depletion",0.618294721175078,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1983,"Region 4","Regional depletion",0.62672260771341,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1983,"Region 5","Regional depletion",0.714510539269032,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1984,"Region 1","Regional depletion",0.600105270888927,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1984,"Region 2","Regional depletion",0.533091175393629,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1984,"Region 3","Regional depletion",0.602669794459339,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1984,"Region 4","Regional depletion",0.626130051554964,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1984,"Region 5","Regional depletion",0.704952079134809,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1985,"Region 1","Regional depletion",0.603574290943455,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1985,"Region 2","Regional depletion",0.506485449573487,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1985,"Region 3","Regional depletion",0.577252466053077,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1985,"Region 4","Regional depletion",0.586233885819521,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1985,"Region 5","Regional depletion",0.68403987542485,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1986,"Region 1","Regional depletion",0.579568574580218,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1986,"Region 2","Regional depletion",0.484044693027421,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1986,"Region 3","Regional depletion",0.550403245855667,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1986,"Region 4","Regional depletion",0.563794203426905,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1986,"Region 5","Regional depletion",0.652529598772199,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1987,"Region 1","Regional depletion",0.554171390131177,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1987,"Region 2","Regional depletion",0.484920528264083,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1987,"Region 3","Regional depletion",0.528364945155393,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1987,"Region 4","Regional depletion",0.532165236965383,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1987,"Region 5","Regional depletion",0.638705372911734,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1988,"Region 1","Regional depletion",0.517771731703378,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1988,"Region 2","Regional depletion",0.496710734391802,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1988,"Region 3","Regional depletion",0.504635871673162,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1988,"Region 4","Regional depletion",0.497408127939217,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1988,"Region 5","Regional depletion",0.617696414950419,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1989,"Region 1","Regional depletion",0.479598705004671,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1989,"Region 2","Regional depletion",0.492255233408569,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1989,"Region 3","Regional depletion",0.492973129101265,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1989,"Region 4","Regional depletion",0.500796458821547,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1989,"Region 5","Regional depletion",0.594035193868805,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1990,"Region 1","Regional depletion",0.483708276007387,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1990,"Region 2","Regional depletion",0.480266388137515,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1990,"Region 3","Regional depletion",0.464838380516272,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1990,"Region 4","Regional depletion",0.511374468266727,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1990,"Region 5","Regional depletion",0.591941892959474,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1991,"Region 1","Regional depletion",0.481812589706787,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1991,"Region 2","Regional depletion",0.454615636354482,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1991,"Region 3","Regional depletion",0.451297155537624,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1991,"Region 4","Regional depletion",0.501533471359558,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1991,"Region 5","Regional depletion",0.587131603591693,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1992,"Region 1","Regional depletion",0.473040618719932,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1992,"Region 2","Regional depletion",0.421192172571166,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1992,"Region 3","Regional depletion",0.433141644363642,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1992,"Region 4","Regional depletion",0.471980174717227,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1992,"Region 5","Regional depletion",0.585719206321041,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1993,"Region 1","Regional depletion",0.445282636248416,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1993,"Region 2","Regional depletion",0.387567920736397,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1993,"Region 3","Regional depletion",0.40731632574887,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1993,"Region 4","Regional depletion",0.440150119791162,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1993,"Region 5","Regional depletion",0.564401659071125,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1994,"Region 1","Regional depletion",0.42249468671814,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1994,"Region 2","Regional depletion",0.359546936276538,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1994,"Region 3","Regional depletion",0.381789887838393,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1994,"Region 4","Regional depletion",0.409734036099915,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1994,"Region 5","Regional depletion",0.550324580951458,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"Region 1","Regional depletion",0.417698318140257,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"Region 2","Regional depletion",0.332644938174937,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"Region 3","Regional depletion",0.352928052738775,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"Region 4","Regional depletion",0.372911340099688,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"Region 5","Regional depletion",0.521637571863053,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"Region 1","Regional depletion",0.398787665301689,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"Region 2","Regional depletion",0.296684243304962,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"Region 3","Regional depletion",0.355090511701533,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"Region 4","Regional depletion",0.406137483594582,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"Region 5","Regional depletion",0.503987683127415,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"Region 1","Regional depletion",0.402751393534002,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"Region 2","Regional depletion",0.270742981442458,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"Region 3","Regional depletion",0.381730721687351,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"Region 4","Regional depletion",0.459557513082765,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"Region 5","Regional depletion",0.520456112924732,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"Region 1","Regional depletion",0.403714400559765,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"Region 2","Regional depletion",0.260783234477433,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"Region 3","Regional depletion",0.363562675166236,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"Region 4","Regional depletion",0.424913974073192,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"Region 5","Regional depletion",0.514869564419486,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"Region 1","Regional depletion",0.397998059267,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"Region 2","Regional depletion",0.248293955081546,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"Region 3","Regional depletion",0.334547526505362,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"Region 4","Regional depletion",0.397864352339321,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"Region 5","Regional depletion",0.483620849564088,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"Region 1","Regional depletion",0.386818812644564,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"Region 2","Regional depletion",0.214507520621058,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"Region 3","Regional depletion",0.293665167510503,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"Region 4","Regional depletion",0.376266121585025,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"Region 5","Regional depletion",0.453723162952608,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"Region 1","Regional depletion",0.393045418326693,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"Region 2","Regional depletion",0.183023118756854,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"Region 3","Regional depletion",0.280798178315869,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"Region 4","Regional depletion",0.34831954202446,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"Region 5","Regional depletion",0.421408250355619,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"Region 1","Regional depletion",0.434738816127764,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"Region 2","Regional depletion",0.169978951061217,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"Region 3","Regional depletion",0.261250095388294,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"Region 4","Regional depletion",0.306730002021341,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"Region 5","Regional depletion",0.40292483027894,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2003,"Region 1","Regional depletion",0.435943298309471,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2003,"Region 2","Regional depletion",0.167731598096837,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2003,"Region 3","Regional depletion",0.240588073646606,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2003,"Region 4","Regional depletion",0.260256656631008,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2003,"Region 5","Regional depletion",0.388393154980319,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2004,"Region 1","Regional depletion",0.419302132373304,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2004,"Region 2","Regional depletion",0.161435546212789,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2004,"Region 3","Regional depletion",0.229979466119097,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2004,"Region 4","Regional depletion",0.248411982554623,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2004,"Region 5","Regional depletion",0.378035911489222,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2005,"Region 1","Regional depletion",0.392965264392295,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2005,"Region 2","Regional depletion",0.149614552975463,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2005,"Region 3","Regional depletion",0.205911595369281,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
